consumer_id,region_id,node_id_,act_date,deact_date,is_act
404,5,1,28-01-2020,29-01-2020,0
405,4,4,24-02-2020,25-02-2020,1
406,5,4,22-02-2020,13-03-2020,0
407,3,1,02-03-2020,04-03-2020,0
408,5,5,11-03-2020,05-04-2020,0
409,5,4,01-04-2020,16-04-2020,1
410,2,3,21-02-2020,07-03-2020,1
411,2,3,29-03-2020,25-04-2020,0
412,4,2,20-02-2020,04-03-2020,0
413,3,5,04-03-2020,10-03-2020,1
414,1,1,04-02-2020,27-02-2020,0
415,5,4,28-02-2020,29-02-2020,1
416,1,3,08-03-2020,03-04-2020,1
417,1,1,23-01-2020,01-02-2020,0
418,1,2,13-02-2020,22-02-2020,1
419,1,4,16-02-2020,05-03-2020,0
420,2,1,14-03-2020,25-03-2020,0
421,3,3,09-02-2020,29-02-2020,0
422,1,4,13-03-2020,23-03-2020,1
423,4,4,13-02-2020,29-02-2020,0
424,1,5,14-03-2020,26-03-2020,0
425,3,4,27-02-2020,08-03-2020,0
426,1,1,28-03-2020,28-03-2020,1
427,4,3,13-03-2020,03-04-2020,0
428,2,2,08-03-2020,21-03-2020,0
429,5,1,02-03-2020,23-03-2020,0
430,2,3,12-02-2020,12-03-2020,1
431,3,1,25-02-2020,02-03-2020,1
432,1,5,04-02-2020,06-02-2020,0
433,4,5,15-03-2020,15-03-2020,0
434,5,1,18-02-2020,04-03-2020,1
435,3,4,05-02-2020,02-03-2020,0
436,3,3,21-02-2020,09-03-2020,1
437,1,1,01-03-2020,09-03-2020,1
438,4,1,09-03-2020,28-03-2020,0
439,3,2,21-03-2020,14-04-2020,1
440,5,1,20-02-2020,20-02-2020,0
441,4,3,03-03-2020,26-03-2020,0
442,1,5,01-04-2020,07-04-2020,0
443,2,5,11-03-2020,30-03-2020,1
444,3,4,23-02-2020,23-02-2020,0
445,2,4,17-03-2020,04-04-2020,0
446,3,4,31-03-2020,22-04-2020,0
447,5,1,23-01-2020,17-02-2020,1
448,3,3,25-03-2020,15-04-2020,0
449,3,5,19-02-2020,18-03-2020,0
450,3,2,05-03-2020,01-04-2020,0
451,1,3,17-03-2020,10-04-2020,1
452,2,1,11-02-2020,17-02-2020,1
453,1,5,08-03-2020,01-04-2020,0
454,2,5,10-03-2020,05-04-2020,0
455,1,3,31-01-2020,29-02-2020,1
456,2,4,13-02-2020,10-03-2020,0
457,1,1,05-03-2020,30-03-2020,1
458,4,2,16-02-2020,01-03-2020,1
459,3,1,20-02-2020,11-03-2020,0
460,3,4,18-02-2020,26-02-2020,1
461,1,3,14-02-2020,16-02-2020,0
462,1,2,19-03-2020,05-04-2020,0
463,4,1,12-03-2020,09-04-2020,0
464,1,4,24-03-2020,10-04-2020,1
465,4,2,01-03-2020,11-03-2020,0
466,1,4,09-02-2020,02-03-2020,0
467,3,5,21-02-2020,04-03-2020,0
468,4,5,14-02-2020,22-02-2020,1
469,2,5,07-03-2020,12-03-2020,0
470,3,2,13-02-2020,29-02-2020,0
471,2,5,02-03-2020,24-03-2020,0
472,4,1,20-03-2020,25-03-2020,1
473,5,1,28-02-2020,24-03-2020,1
474,3,5,25-02-2020,27-02-2020,0
475,2,3,05-02-2020,05-02-2020,0
476,3,1,14-03-2020,26-03-2020,1
477,3,4,06-02-2020,29-02-2020,0
478,3,5,27-02-2020,11-03-2020,1
479,3,1,24-02-2020,17-03-2020,1
480,2,1,25-03-2020,09-04-2020,0
481,1,5,28-02-2020,17-03-2020,1
482,3,1,05-03-2020,23-03-2020,0
483,5,5,11-03-2020,17-03-2020,0
484,3,3,01-03-2020,26-03-2020,0
485,2,5,07-03-2020,08-03-2020,1
486,3,1,01-02-2020,22-02-2020,0
487,3,1,23-02-2020,25-02-2020,0
488,5,1,23-02-2020,10-03-2020,0
489,4,1,26-02-2020,28-02-2020,1
490,5,2,25-02-2020,11-03-2020,0
491,3,3,14-03-2020,07-04-2020,0
492,1,3,22-02-2020,18-03-2020,0
493,4,2,15-02-2020,26-02-2020,1
494,5,2,11-03-2020,18-03-2020,1
495,5,4,07-03-2020,18-03-2020,0
496,3,2,05-02-2020,09-02-2020,0
497,5,5,10-04-2020,14-04-2020,1
498,1,4,05-03-2020,10-03-2020,0
499,5,1,24-01-2020,25-01-2020,1
500,2,2,27-02-2020,12-03-2020,1
1,3,3,29-01-2020,18-02-2020,0
2,3,2,08-03-2020,12-03-2020,1
3,5,1,09-04-2020,09-04-2020,0
4,5,3,13-03-2020,27-03-2020,0
5,3,2,16-02-2020,29-02-2020,0
6,1,2,12-04-2020,30-04-2020,1
7,2,2,06-03-2020,01-04-2020,0
8,1,1,14-03-2020,04-04-2020,0
9,4,1,08-03-2020,22-03-2020,0
10,3,3,25-02-2020,17-03-2020,1
11,2,1,15-03-2020,20-03-2020,0
12,1,1,19-02-2020,20-02-2020,0
13,2,1,02-03-2020,08-03-2020,0
14,1,3,25-02-2020,11-03-2020,1
15,1,2,18-03-2020,10-04-2020,1
16,4,4,01-04-2020,07-04-2020,0
17,2,3,11-03-2020,20-03-2020,0
18,1,2,26-03-2020,12-04-2020,1
19,2,3,10-03-2020,21-03-2020,0
20,2,3,05-04-2020,15-04-2020,1
21,3,4,08-03-2020,01-04-2020,1
22,4,5,24-03-2020,01-04-2020,0
23,1,2,19-04-2020,11-05-2020,1
24,2,1,27-04-2020,19-05-2020,0
25,5,5,30-03-2020,22-04-2020,0
26,3,3,01-04-2020,11-04-2020,0
27,4,1,15-03-2020,01-04-2020,1
28,4,4,03-03-2020,25-03-2020,0
29,2,5,05-03-2020,27-03-2020,0
30,2,5,21-04-2020,30-04-2020,0
31,3,1,18-03-2020,10-04-2020,1
32,4,5,29-02-2020,05-03-2020,0
33,3,3,27-04-2020,01-05-2020,0
34,2,3,11-03-2020,06-04-2020,0
35,4,3,13-04-2020,27-04-2020,1
36,2,4,02-04-2020,16-04-2020,1
37,1,5,01-03-2020,06-03-2020,0
38,5,1,27-02-2020,17-03-2020,0
39,5,5,18-03-2020,08-04-2020,1
40,2,4,15-03-2020,29-03-2020,0
41,5,4,07-04-2020,30-04-2020,1
42,4,5,30-03-2020,21-04-2020,1
43,2,1,12-03-2020,16-03-2020,0
44,3,2,09-04-2020,07-05-2020,1
45,2,4,12-04-2020,15-04-2020,0
46,1,2,13-04-2020,16-04-2020,0
47,5,5,29-02-2020,14-03-2020,0
48,5,2,04-03-2020,01-04-2020,1
49,2,1,18-02-2020,24-02-2020,0
50,2,5,28-03-2020,31-03-2020,0
51,1,5,06-03-2020,01-04-2020,0
52,5,4,23-03-2020,08-04-2020,1
53,4,1,01-03-2020,21-03-2020,0
54,4,2,19-04-2020,13-05-2020,0
55,5,3,17-03-2020,12-04-2020,0
56,4,1,03-03-2020,06-03-2020,1
57,5,4,25-03-2020,28-03-2020,1
58,3,3,27-02-2020,20-03-2020,0
59,3,3,10-03-2020,04-04-2020,0
60,5,3,16-02-2020,28-02-2020,1
61,4,4,07-03-2020,15-03-2020,0
62,2,2,09-04-2020,11-04-2020,1
63,1,5,23-03-2020,06-04-2020,1
64,2,5,14-03-2020,30-03-2020,0
65,1,2,26-04-2020,14-05-2020,1
66,1,2,20-04-2020,12-05-2020,0
67,3,1,18-03-2020,19-03-2020,0
68,3,5,24-04-2020,07-05-2020,0
69,1,5,16-03-2020,28-03-2020,1
70,3,5,29-02-2020,13-03-2020,0
71,1,5,24-03-2020,10-04-2020,0
72,3,3,15-03-2020,29-03-2020,0
73,1,3,26-03-2020,20-04-2020,1
74,5,2,22-03-2020,03-04-2020,0
75,4,1,17-03-2020,02-04-2020,0
76,2,3,30-03-2020,11-04-2020,0
77,5,4,26-03-2020,13-04-2020,1
78,5,5,13-04-2020,05-05-2020,1
79,1,4,09-03-2020,05-04-2020,0
80,4,5,30-04-2020,23-05-2020,0
81,1,5,06-04-2020,27-04-2020,1
82,2,5,16-03-2020,31-03-2020,0
83,2,2,04-03-2020,07-03-2020,1
84,1,3,15-03-2020,12-04-2020,1
85,5,3,25-03-2020,21-04-2020,0
86,4,2,07-03-2020,22-03-2020,1
87,2,3,07-03-2020,27-03-2020,0
88,3,3,30-03-2020,15-04-2020,0
89,5,4,10-03-2020,30-03-2020,0
90,4,5,28-03-2020,10-04-2020,1
91,4,4,20-03-2020,10-04-2020,0
92,3,5,15-03-2020,29-03-2020,0
93,4,2,24-03-2020,28-03-2020,0
94,5,3,20-03-2020,11-04-2020,1
95,1,3,04-03-2020,10-03-2020,0
96,3,2,22-03-2020,17-04-2020,0
97,3,4,10-03-2020,08-04-2020,0
98,1,1,02-03-2020,16-03-2020,1
99,2,5,23-03-2020,05-04-2020,1
100,1,4,23-02-2020,27-02-2020,0
101,2,3,01-03-2020,21-03-2020,0
102,1,4,14-03-2020,14-03-2020,1
103,4,5,04-04-2020,09-04-2020,0
104,4,3,21-03-2020,26-03-2020,1
105,1,4,20-02-2020,24-02-2020,1
106,2,3,02-05-2020,19-05-2020,0
107,2,3,18-04-2020,04-05-2020,1
108,1,5,04-03-2020,05-03-2020,0
109,4,3,08-03-2020,18-03-2020,0
110,2,4,14-02-2020,14-02-2020,0
111,4,5,13-04-2020,20-04-2020,1
112,1,2,15-03-2020,12-04-2020,0
113,1,2,19-04-2020,24-04-2020,0
114,1,3,20-02-2020,20-02-2020,0
115,5,3,03-05-2020,16-05-2020,1
116,1,1,18-03-2020,12-04-2020,0
117,5,4,02-04-2020,08-04-2020,0
118,3,2,08-03-2020,08-03-2020,0
119,2,3,09-04-2020,27-04-2020,1
120,1,2,02-04-2020,19-04-2020,1
121,3,4,17-02-2020,10-03-2020,0
122,2,1,07-03-2020,23-03-2020,0
123,4,3,04-04-2020,05-04-2020,1
124,3,4,09-03-2020,13-03-2020,0
125,2,5,13-03-2020,01-04-2020,1
126,4,5,25-03-2020,30-03-2020,1
127,5,5,20-03-2020,10-04-2020,0
128,4,2,09-04-2020,02-05-2020,1
129,3,3,24-04-2020,17-05-2020,0
130,3,1,03-03-2020,25-03-2020,0
131,3,4,16-03-2020,18-03-2020,0
132,4,2,24-02-2020,06-03-2020,1
133,2,1,31-03-2020,02-04-2020,0
134,1,4,15-03-2020,29-03-2020,0
135,5,4,23-03-2020,25-03-2020,0
136,3,5,31-03-2020,26-04-2020,1
137,1,2,19-02-2020,16-03-2020,0
138,4,2,31-03-2020,23-04-2020,0
139,4,4,29-02-2020,14-03-2020,0
140,1,3,09-04-2020,09-04-2020,1
141,3,5,25-03-2020,03-04-2020,1
142,1,1,27-02-2020,16-03-2020,0
143,5,4,10-04-2020,16-04-2020,0
144,3,2,30-03-2020,27-04-2020,1
145,5,4,20-03-2020,03-04-2020,0
146,1,1,09-04-2020,15-04-2020,1
147,1,4,28-04-2020,16-05-2020,1
148,4,5,16-02-2020,03-03-2020,0
149,1,4,09-03-2020,01-04-2020,1
150,2,1,12-03-2020,24-03-2020,0
151,1,1,01-03-2020,27-03-2020,0
152,4,3,11-03-2020,15-03-2020,0
153,3,5,04-04-2020,28-04-2020,1
154,2,5,26-03-2020,18-04-2020,0
155,4,2,21-04-2020,28-04-2020,0
156,5,2,28-03-2020,30-03-2020,0
157,2,2,07-03-2020,04-04-2020,1
158,5,3,25-02-2020,04-03-2020,0
159,5,2,23-04-2020,29-04-2020,0
160,4,3,14-03-2020,30-03-2020,0
161,1,1,12-02-2020,10-03-2020,1
162,2,5,14-02-2020,12-03-2020,1
163,4,5,21-02-2020,27-02-2020,0
164,3,2,22-03-2020,25-03-2020,0
165,4,4,09-03-2020,13-03-2020,1
166,2,3,06-04-2020,04-05-2020,0
167,4,1,15-03-2020,31-03-2020,1
168,5,2,16-04-2020,10-05-2020,1
169,1,4,30-03-2020,16-04-2020,0
170,5,1,29-02-2020,06-03-2020,1
171,1,1,01-04-2020,20-04-2020,0
172,2,5,07-04-2020,19-04-2020,0
173,5,5,26-03-2020,13-04-2020,0
174,4,5,31-03-2020,16-04-2020,1
175,1,4,15-04-2020,08-05-2020,0
176,2,2,27-04-2020,19-05-2020,0
177,3,1,07-03-2020,24-03-2020,0
178,1,4,07-05-2020,04-06-2020,1
179,4,4,12-03-2020,30-03-2020,0
180,1,3,22-02-2020,25-02-2020,0
181,4,4,30-03-2020,25-04-2020,0
182,3,3,09-03-2020,27-03-2020,1
183,2,5,12-04-2020,06-05-2020,1
184,2,4,13-03-2020,31-03-2020,0
185,5,2,04-04-2020,25-04-2020,0
186,2,5,08-03-2020,01-04-2020,1
187,1,1,29-03-2020,01-04-2020,0
188,1,1,09-03-2020,28-03-2020,1
189,4,3,04-02-2020,12-02-2020,1
190,5,4,29-03-2020,18-04-2020,0
191,5,4,14-03-2020,25-03-2020,1
192,5,5,15-03-2020,09-04-2020,0
193,5,3,21-03-2020,14-04-2020,0
194,4,5,19-04-2020,14-05-2020,0
195,4,4,01-03-2020,17-03-2020,1
196,5,1,20-03-2020,15-04-2020,0
197,2,3,26-03-2020,15-04-2020,0
198,3,2,28-03-2020,12-04-2020,0
199,2,3,20-03-2020,21-03-2020,1
200,1,2,15-04-2020,07-05-2020,0
201,4,2,27-02-2020,29-02-2020,0
202,2,5,29-02-2020,24-03-2020,0
203,5,5,13-03-2020,02-04-2020,1
204,1,5,11-03-2020,03-04-2020,1
205,2,2,21-02-2020,27-02-2020,0
206,2,3,11-02-2020,20-02-2020,0
207,4,3,04-03-2020,17-03-2020,1
208,2,5,24-02-2020,22-03-2020,0
209,4,4,07-03-2020,11-03-2020,1
210,5,5,26-02-2020,28-02-2020,1
211,1,1,25-03-2020,11-04-2020,0
212,2,3,02-04-2020,06-04-2020,1
213,3,3,18-03-2020,26-03-2020,0
214,2,2,31-01-2020,28-02-2020,0
215,2,5,20-04-2020,26-04-2020,0
216,3,4,18-03-2020,03-04-2020,1
217,1,4,09-03-2020,18-03-2020,0
218,5,1,09-04-2020,14-04-2020,0
219,2,1,22-03-2020,07-04-2020,0
220,2,4,02-04-2020,29-04-2020,1
221,4,3,29-03-2020,10-04-2020,0
222,1,4,18-03-2020,05-04-2020,0
223,4,2,16-03-2020,05-04-2020,0
224,2,5,29-03-2020,11-04-2020,1
225,3,5,08-04-2020,28-04-2020,1
226,2,4,12-03-2020,10-04-2020,0
227,1,3,11-02-2020,28-02-2020,0
228,4,4,31-03-2020,10-04-2020,1
229,5,1,13-03-2020,17-03-2020,0
230,3,4,10-04-2020,25-04-2020,1
231,3,4,21-03-2020,08-04-2020,1
232,4,4,07-03-2020,20-03-2020,0
233,2,1,13-03-2020,01-04-2020,1
234,2,3,29-02-2020,20-03-2020,0
235,1,3,03-03-2020,01-04-2020,0
236,4,5,24-03-2020,28-03-2020,0
237,1,1,25-02-2020,27-02-2020,1
238,4,2,27-02-2020,13-03-2020,0
239,4,4,04-03-2020,17-03-2020,0
240,2,1,07-04-2020,11-04-2020,0
241,4,3,20-02-2020,11-03-2020,1
242,3,1,22-03-2020,23-03-2020,0
243,1,4,03-02-2020,12-02-2020,0
244,1,5,02-04-2020,08-04-2020,0
245,3,4,11-04-2020,18-04-2020,1
246,1,5,25-04-2020,26-04-2020,1
247,3,4,25-02-2020,28-02-2020,0
248,4,5,23-03-2020,07-04-2020,0
249,5,1,27-03-2020,01-04-2020,1
250,3,1,11-03-2020,20-03-2020,0
251,2,1,29-02-2020,19-03-2020,1
252,4,3,21-03-2020,31-03-2020,1
253,4,5,05-05-2020,12-05-2020,0
254,1,3,13-02-2020,22-02-2020,1
255,4,1,02-04-2020,27-04-2020,0
256,3,2,29-03-2020,19-04-2020,0
257,5,1,25-04-2020,03-05-2020,0
258,1,4,02-04-2020,24-04-2020,1
259,2,5,23-02-2020,20-03-2020,0
260,4,5,26-03-2020,21-04-2020,0
261,2,1,17-04-2020,22-04-2020,0
262,3,4,04-03-2020,02-04-2020,1
263,2,2,06-03-2020,06-03-2020,0
264,4,3,27-03-2020,29-03-2020,0
265,1,2,14-03-2020,27-03-2020,0
266,3,2,31-03-2020,25-04-2020,1
267,3,3,17-03-2020,03-04-2020,1
268,4,3,04-03-2020,05-03-2020,0
269,5,5,14-03-2020,23-03-2020,0
270,4,2,11-03-2020,01-04-2020,1
271,3,1,15-02-2020,08-03-2020,0
272,2,5,05-02-2020,08-02-2020,1
273,2,4,22-03-2020,07-04-2020,1
274,1,3,14-03-2020,08-04-2020,0
275,2,1,02-03-2020,19-03-2020,1
276,1,4,15-02-2020,15-03-2020,0
277,1,1,29-03-2020,17-04-2020,0
278,1,4,24-03-2020,27-03-2020,0
279,4,2,16-03-2020,05-04-2020,1
280,2,5,21-03-2020,25-03-2020,0
281,2,3,04-03-2020,24-03-2020,0
282,1,4,17-03-2020,09-04-2020,0
283,1,3,29-03-2020,03-04-2020,1
284,1,2,15-05-2020,26-05-2020,0
285,3,4,19-04-2020,14-05-2020,0
286,4,2,26-03-2020,01-04-2020,0
287,1,3,24-03-2020,12-04-2020,1
288,4,5,26-02-2020,17-03-2020,1
289,3,3,06-04-2020,22-04-2020,0
290,4,2,02-03-2020,04-03-2020,0
291,5,4,05-04-2020,06-04-2020,1
292,1,2,20-03-2020,18-04-2020,0
293,5,3,27-03-2020,02-04-2020,1
294,2,1,20-03-2020,03-04-2020,1
295,2,2,04-03-2020,16-03-2020,0
296,5,1,24-01-2020,18-02-2020,1
297,1,5,25-03-2020,28-03-2020,0
298,4,3,17-04-2020,19-04-2020,0
299,3,4,19-03-2020,13-04-2020,0
300,2,1,22-04-2020,19-05-2020,1
301,3,1,31-03-2020,31-03-2020,0
302,1,1,02-05-2020,18-05-2020,0
303,1,3,18-03-2020,30-03-2020,0
304,5,5,12-04-2020,26-04-2020,1
305,1,5,26-03-2020,14-04-2020,0
306,4,4,30-03-2020,10-04-2020,0
307,5,2,13-03-2020,16-03-2020,0
308,3,1,11-03-2020,14-03-2020,1
309,5,5,03-03-2020,11-03-2020,1
310,5,2,07-04-2020,10-04-2020,0
311,3,5,07-03-2020,22-03-2020,0
312,5,3,16-03-2020,31-03-2020,1
313,3,4,03-05-2020,08-05-2020,0
314,1,3,21-03-2020,15-04-2020,1
315,3,2,13-03-2020,17-03-2020,1
316,4,2,06-04-2020,23-04-2020,0
317,2,5,23-03-2020,10-04-2020,1
318,4,4,12-03-2020,06-04-2020,0
319,1,1,07-03-2020,03-04-2020,0
320,3,4,20-03-2020,14-04-2020,0
321,3,5,02-04-2020,29-04-2020,1
322,5,4,29-02-2020,12-03-2020,0
323,1,4,01-04-2020,05-04-2020,0
324,1,3,14-03-2020,22-03-2020,0
325,2,1,21-04-2020,09-05-2020,1
326,4,5,02-04-2020,04-04-2020,0
327,5,2,11-03-2020,17-03-2020,0
328,3,2,20-03-2020,20-03-2020,0
329,5,1,13-04-2020,03-05-2020,1
330,5,3,29-03-2020,03-04-2020,1
331,5,2,13-03-2020,14-03-2020,0
332,5,4,22-03-2020,11-04-2020,0
333,5,4,13-03-2020,04-04-2020,1
334,2,3,29-03-2020,24-04-2020,0
335,2,3,04-03-2020,14-03-2020,1
336,2,4,27-03-2020,29-03-2020,1
337,3,2,30-03-2020,27-04-2020,0
338,3,2,01-04-2020,25-04-2020,1
339,2,4,21-02-2020,10-03-2020,0
340,4,4,07-03-2020,13-03-2020,0
341,5,1,09-04-2020,28-04-2020,0
342,1,3,02-04-2020,18-04-2020,1
343,2,4,15-03-2020,15-03-2020,0
344,1,2,19-03-2020,08-04-2020,0
345,4,2,27-02-2020,20-03-2020,0
346,4,3,22-04-2020,01-05-2020,1
347,1,5,09-03-2020,27-03-2020,0
348,3,3,26-02-2020,20-03-2020,0
349,3,5,20-03-2020,10-04-2020,0
350,2,2,20-03-2020,10-04-2020,1
351,3,2,22-02-2020,16-03-2020,1
352,5,4,13-04-2020,17-04-2020,0
353,3,3,11-03-2020,26-03-2020,0
354,5,5,22-04-2020,10-05-2020,1
355,3,3,17-04-2020,02-05-2020,0
356,5,4,18-03-2020,25-03-2020,1
357,4,3,17-03-2020,12-04-2020,1
358,3,5,20-03-2020,10-04-2020,0
359,2,3,12-03-2020,12-03-2020,1
360,5,3,06-02-2020,12-02-2020,0
361,5,5,22-03-2020,17-04-2020,0
362,5,2,30-03-2020,04-04-2020,0
363,5,5,07-03-2020,26-03-2020,1
364,4,5,29-03-2020,19-04-2020,0
365,2,1,01-04-2020,28-04-2020,0
366,2,4,20-04-2020,08-05-2020,0
367,3,4,02-04-2020,06-04-2020,1
368,1,2,02-04-2020,21-04-2020,0
369,4,1,29-02-2020,19-03-2020,0
370,5,5,23-04-2020,03-05-2020,0
371,5,2,04-04-2020,02-05-2020,1
372,2,2,25-02-2020,22-03-2020,1
373,5,4,09-04-2020,28-04-2020,0
374,2,2,12-02-2020,20-02-2020,0
375,1,5,23-03-2020,29-03-2020,1
376,5,2,15-03-2020,01-04-2020,0
377,4,5,01-04-2020,24-04-2020,1
378,2,2,15-03-2020,01-04-2020,1
379,5,5,15-03-2020,10-04-2020,0
380,1,2,20-03-2020,07-04-2020,1
381,1,3,28-02-2020,22-03-2020,0
382,4,4,09-02-2020,23-02-2020,0
383,2,4,25-04-2020,05-05-2020,0
384,3,2,20-03-2020,16-04-2020,1
385,2,2,08-04-2020,02-05-2020,0
386,1,1,21-04-2020,05-05-2020,0
387,1,1,21-02-2020,08-03-2020,0
388,3,4,13-03-2020,11-04-2020,1
389,4,1,14-03-2020,18-03-2020,0
390,2,2,05-03-2020,20-03-2020,0
391,3,2,07-04-2020,10-04-2020,0
392,2,5,09-02-2020,01-03-2020,1
393,2,3,11-03-2020,20-03-2020,1
394,4,3,05-04-2020,13-04-2020,0
395,1,2,29-03-2020,31-03-2020,0
396,3,2,21-03-2020,16-04-2020,1
397,4,3,05-03-2020,31-03-2020,0
398,3,3,08-03-2020,17-03-2020,1
399,3,1,25-03-2020,31-03-2020,1
400,4,5,02-03-2020,11-03-2020,0
401,1,5,05-02-2020,11-02-2020,1
402,2,1,25-03-2020,03-04-2020,0
403,3,1,27-03-2020,23-04-2020,0
404,5,3,30-01-2020,03-02-2020,0
405,4,3,26-02-2020,22-03-2020,1
406,5,2,14-03-2020,05-04-2020,0
407,3,1,05-03-2020,19-03-2020,0
408,5,3,06-04-2020,08-04-2020,0
409,5,5,17-04-2020,19-04-2020,1
410,2,1,08-03-2020,31-03-2020,0
411,2,4,26-04-2020,19-05-2020,0
412,4,5,05-03-2020,12-03-2020,0
413,3,2,11-03-2020,06-04-2020,1
414,1,1,28-02-2020,11-03-2020,1
415,5,4,01-03-2020,08-03-2020,0
416,1,4,04-04-2020,18-04-2020,0
417,1,3,02-02-2020,15-02-2020,1
418,1,4,23-02-2020,04-03-2020,0
419,1,3,06-03-2020,06-03-2020,1
420,2,4,26-03-2020,02-04-2020,1
421,3,3,01-03-2020,29-03-2020,0
422,1,4,24-03-2020,13-04-2020,1
423,4,2,01-03-2020,30-03-2020,0
424,1,4,27-03-2020,04-04-2020,0
425,3,5,09-03-2020,18-03-2020,0
426,1,5,29-03-2020,16-04-2020,1
427,4,2,04-04-2020,27-04-2020,0
428,2,5,22-03-2020,17-04-2020,0
429,5,2,24-03-2020,12-04-2020,0
430,2,5,13-03-2020,25-03-2020,1
431,3,2,03-03-2020,09-03-2020,0
432,1,3,07-02-2020,07-03-2020,0
433,4,4,16-03-2020,17-03-2020,0
434,5,4,05-03-2020,10-03-2020,1
435,3,3,03-03-2020,26-03-2020,1
436,3,2,10-03-2020,19-03-2020,0
437,1,4,10-03-2020,01-04-2020,0
438,4,3,29-03-2020,03-04-2020,1
439,3,5,15-04-2020,17-04-2020,0
440,5,2,21-02-2020,03-03-2020,1
441,4,2,27-03-2020,02-04-2020,1
442,1,3,08-04-2020,24-04-2020,0
443,2,5,31-03-2020,11-04-2020,1
444,3,5,24-02-2020,07-03-2020,0
445,2,3,05-04-2020,22-04-2020,0
446,3,5,23-04-2020,27-04-2020,0
447,5,4,18-02-2020,12-03-2020,1
448,3,3,16-04-2020,08-05-2020,0
449,3,5,19-03-2020,31-03-2020,0
450,3,4,02-04-2020,25-04-2020,0
451,1,3,11-04-2020,20-04-2020,1
452,2,2,18-02-2020,12-03-2020,0
453,1,2,02-04-2020,10-04-2020,0
454,2,1,06-04-2020,23-04-2020,0
455,1,1,01-03-2020,04-03-2020,1
456,2,4,11-03-2020,16-03-2020,1
457,1,5,31-03-2020,23-04-2020,0
458,4,3,02-03-2020,13-03-2020,0
459,3,2,12-03-2020,23-03-2020,1
460,3,3,27-02-2020,27-02-2020,0
461,1,5,17-02-2020,06-03-2020,1
462,1,4,06-04-2020,19-04-2020,1
463,4,3,10-04-2020,30-04-2020,0
464,1,4,11-04-2020,17-04-2020,1
465,4,4,12-03-2020,12-03-2020,0
466,1,1,03-03-2020,10-03-2020,0
467,3,1,05-03-2020,21-03-2020,0
468,4,5,23-02-2020,17-03-2020,1
469,2,5,13-03-2020,28-03-2020,0
470,3,4,01-03-2020,16-03-2020,0
471,2,5,25-03-2020,03-04-2020,0
472,4,2,26-03-2020,09-04-2020,1
473,5,5,25-03-2020,23-04-2020,0
474,3,5,28-02-2020,17-03-2020,0
475,2,2,06-02-2020,28-02-2020,0
476,3,2,27-03-2020,14-04-2020,1
477,3,3,01-03-2020,19-03-2020,1
478,3,2,12-03-2020,28-03-2020,0
479,3,4,18-03-2020,23-03-2020,0
480,2,3,10-04-2020,10-04-2020,1
481,1,5,18-03-2020,27-03-2020,0
482,3,4,24-03-2020,20-04-2020,1
483,5,5,18-03-2020,27-03-2020,1
484,3,2,27-03-2020,23-04-2020,0
485,2,1,09-03-2020,30-03-2020,1
486,3,4,23-02-2020,17-03-2020,0
487,3,2,26-02-2020,01-03-2020,0
488,5,3,11-03-2020,16-03-2020,0
489,4,4,29-02-2020,10-03-2020,1
490,5,3,12-03-2020,24-03-2020,0
491,3,3,08-04-2020,14-04-2020,0
492,1,3,19-03-2020,15-04-2020,0
493,4,2,27-02-2020,16-03-2020,1
494,5,5,19-03-2020,08-04-2020,0
495,5,1,19-03-2020,15-04-2020,0
496,3,5,10-02-2020,15-02-2020,0
497,5,5,15-04-2020,30-04-2020,1
498,1,2,11-03-2020,17-03-2020,1
499,5,4,26-01-2020,29-01-2020,0
500,2,5,13-03-2020,18-03-2020,0
1,3,2,19-02-2020,16-03-2020,1
2,3,4,13-03-2020,13-03-2020,0
3,5,4,10-04-2020,24-04-2020,1
4,5,3,28-03-2020,01-04-2020,1
5,3,5,01-03-2020,05-03-2020,0
6,1,4,01-05-2020,29-05-2020,1
7,2,4,02-04-2020,07-04-2020,0
8,1,5,05-04-2020,25-04-2020,0
9,4,1,23-03-2020,02-04-2020,0
10,3,1,18-03-2020,18-03-2020,1
11,2,5,21-03-2020,23-03-2020,0
12,1,4,21-02-2020,29-02-2020,0
13,2,1,09-03-2020,05-04-2020,0
14,1,5,12-03-2020,29-03-2020,1
15,1,3,11-04-2020,16-04-2020,0
16,4,5,08-04-2020,16-04-2020,0
17,2,4,21-03-2020,19-04-2020,0
18,1,1,13-04-2020,06-05-2020,1
19,2,4,22-03-2020,26-03-2020,1
20,2,1,16-04-2020,24-04-2020,0
21,3,5,02-04-2020,24-04-2020,0
22,4,1,02-04-2020,23-04-2020,1
23,1,5,12-05-2020,13-05-2020,0
24,2,1,20-05-2020,10-06-2020,1
25,5,4,23-04-2020,05-05-2020,1
26,3,3,12-04-2020,11-05-2020,0
27,4,1,02-04-2020,05-04-2020,1
28,4,5,26-03-2020,26-03-2020,0
29,2,4,28-03-2020,20-04-2020,0
30,2,3,01-05-2020,09-05-2020,0
31,3,5,11-04-2020,11-04-2020,1
32,4,5,06-03-2020,03-04-2020,0
33,3,5,02-05-2020,04-05-2020,0
34,2,5,07-04-2020,22-04-2020,0
35,4,4,28-04-2020,15-05-2020,1
36,2,1,17-04-2020,17-04-2020,0
37,1,4,07-03-2020,25-03-2020,0
38,5,1,18-03-2020,21-03-2020,0
